state,city,bars__name,bars__image_url,bars__url,bars__rating,bars__location__address1,bars__location__address2,bars__location__address3,bars__location__city,bars__location__zip_code,bars__location__country,bars__location__state,bars__location__display_address__001,bars__location__display_address__002,bars__location__display_address__003,bars__location__display_address__004,bars__review_count
Florida,Jacksonville,Kickbacks Gastropub-Goozlepipe & Guttyworks,https://s3-media3.fl.yelpcdn.com/bphoto/-LQlCbYJ4lrhLPPzgSlEJQ/o.jpg,https://www.yelp.com/biz/kickbacks-gastropub-goozlepipe-and-guttyworks-jacksonville-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,910-914 King St,,,Jacksonville,32204,US,FL,910-914 King St,"Jacksonville, FL 32204",,,846
Florida,Jacksonville,Black Sheep Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/OBx2xh4T0S4wd8iYlyLfoQ/o.jpg,https://www.yelp.com/biz/black-sheep-restaurant-jacksonville?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1534 Oak St,null,,Jacksonville,32204,US,FL,1534 Oak St,"Jacksonville, FL 32204",,,759
Florida,Jacksonville,Moxie Kitchen + Cocktails,https://s3-media2.fl.yelpcdn.com/bphoto/JZOuCNKTvBwmTSl_laYH8A/o.jpg,https://www.yelp.com/biz/moxie-kitchen-cocktails-jacksonville?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,4972 Big Island Dr,,,Jacksonville,32246,US,FL,4972 Big Island Dr,"Jacksonville, FL 32246",,,644
Florida,Jacksonville,BB's,https://s3-media4.fl.yelpcdn.com/bphoto/e9pl5C9jVVRvDmu6Nafo4A/o.jpg,https://www.yelp.com/biz/bbs-jacksonville?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,1019 Hendricks Ave,,,Jacksonville,32207,US,FL,1019 Hendricks Ave,"Jacksonville, FL 32207",,,604
Florida,Jacksonville,Poe's Tavern,https://s3-media1.fl.yelpcdn.com/bphoto/PypUdiO_RqmlZDnTK9v0jQ/o.jpg,https://www.yelp.com/biz/poes-tavern-atlantic-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,363 Atlantic Blvd,,,Atlantic Beach,32233,US,FL,363 Atlantic Blvd,"Atlantic Beach, FL 32233",,,529
Texas,Fort Worth,Rodeo Goat,https://s3-media1.fl.yelpcdn.com/bphoto/C4u-tXW8I67My0_gcr4Vmw/o.jpg,https://www.yelp.com/biz/rodeo-goat-fort-worth?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2836 Bledsoe St,,,Fort Worth,76107,US,TX,2836 Bledsoe St,"Fort Worth, TX 76107",,,1380
Texas,Fort Worth,Mi Dia from scratch,https://s3-media1.fl.yelpcdn.com/bphoto/v6rIsT1xGZqem5CU4M2_lQ/o.jpg,https://www.yelp.com/biz/mi-dia-from-scratch-grapevine-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1295 S Main St,,,Grapevine,76051,US,TX,1295 S Main St,"Grapevine, TX 76051",,,956
Texas,Fort Worth,Pappadeaux Seafood Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/v4ZzCxphbxX2dDFXRIzYyA/o.jpg,https://www.yelp.com/biz/pappadeaux-seafood-kitchen-dallas-12?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,2610 International Pkwy,,"Terminal A, Gate 25",Dallas,75261,US,TX,2610 International Pkwy,"Terminal A, Gate 25","Dallas, TX 75261",,743
Texas,Fort Worth,Brewed,https://s3-media4.fl.yelpcdn.com/bphoto/ZbnDiTpJ8s5FRUdqtN7JJQ/o.jpg,https://www.yelp.com/biz/brewed-fort-worth?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,801 W Magnolia Ave,,,Fort Worth,76104,US,TX,801 W Magnolia Ave,"Fort Worth, TX 76104",,,721
Texas,Fort Worth,Mash'D - Fort Worth,https://s3-media2.fl.yelpcdn.com/bphoto/qyApAJ4RYJtKf8UYDIqaIQ/o.jpg,https://www.yelp.com/biz/mashd-fort-worth-fort-worth?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2948 Crockett St,null,,Fort Worth,76107,US,TX,2948 Crockett St,"Fort Worth, TX 76107",,,669
California,San Francisco,House of Prime Rib,https://s3-media4.fl.yelpcdn.com/bphoto/HLrjaMoAgYSac0vx71YpCA/o.jpg,https://www.yelp.com/biz/house-of-prime-rib-san-francisco?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1906 Van Ness Ave,,,San Francisco,94109,US,CA,1906 Van Ness Ave,"San Francisco, CA 94109",,,6618
California,San Francisco,The Slanted Door,https://s3-media1.fl.yelpcdn.com/bphoto/1iA7wjzU0I-oncWesYJJtw/o.jpg,https://www.yelp.com/biz/the-slanted-door-san-francisco?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1 Ferry Bldg,Ste 3,,San Francisco,94111,US,CA,1 Ferry Bldg,Ste 3,"San Francisco, CA 94111",,5404
California,San Francisco,Fog Harbor Fish House,https://s3-media1.fl.yelpcdn.com/bphoto/Lv7tIRX3Bim9bKqtWifmNg/o.jpg,https://www.yelp.com/biz/fog-harbor-fish-house-san-francisco-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,Pier 39,Ste A-202,,San Francisco,94133,US,CA,Pier 39,Ste A-202,"San Francisco, CA 94133",,4787
California,San Francisco,Foreign Cinema,https://s3-media3.fl.yelpcdn.com/bphoto/cw5y2LSOIE-EVNjKK_d7SQ/o.jpg,https://www.yelp.com/biz/foreign-cinema-san-francisco?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2534 Mission St,,,San Francisco,94110,US,CA,2534 Mission St,"San Francisco, CA 94110",,,4555
California,San Francisco,Tony's Pizza Napoletana,https://s3-media3.fl.yelpcdn.com/bphoto/B8ZBnH5ORGXz2OblCb1owQ/o.jpg,https://www.yelp.com/biz/tonys-pizza-napoletana-san-francisco?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1570 Stockton St,,,San Francisco,94133,US,CA,1570 Stockton St,"San Francisco, CA 94133",,,4364
Ohio,Columbus,Dirty Frank's Hot Dog Palace,https://s3-media2.fl.yelpcdn.com/bphoto/o4kvu2-YQE9w11y9LvpV4g/o.jpg,https://www.yelp.com/biz/dirty-franks-hot-dog-palace-columbus?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,248 S 4th St,,,Columbus,43215,US,OH,248 S 4th St,"Columbus, OH 43215",,,983
Ohio,Columbus,The Thurman Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/KrkM59FqjcfpIyFEczKxAg/o.jpg,https://www.yelp.com/biz/the-thurman-cafe-columbus-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,183 Thurman Ave,,,Columbus,43206,US,OH,183 Thurman Ave,"Columbus, OH 43206",,,836
Ohio,Columbus,Lindey's,https://s3-media3.fl.yelpcdn.com/bphoto/8AISeADFXKlxWQY4CHcvXA/o.jpg,https://www.yelp.com/biz/lindeys-columbus?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,169 E Beck St,,,Columbus,43206,US,OH,169 E Beck St,"Columbus, OH 43206",,,564
Ohio,Columbus,Condado,https://s3-media3.fl.yelpcdn.com/bphoto/wXHszmLzfnWVfH7OElBgfg/o.jpg,https://www.yelp.com/biz/condado-columbus-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1227 N High St,,,Columbus,43201,US,OH,1227 N High St,"Columbus, OH 43201",,,559
Ohio,Columbus,Forno Kitchen + Bar,https://s3-media2.fl.yelpcdn.com/bphoto/7E8WhIZn3Nj33wMuWuluSQ/o.jpg,https://www.yelp.com/biz/forno-kitchen-bar-columbus-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,721 N High St,null,,Columbus,43215,US,OH,721 N High St,"Columbus, OH 43215",,,541
North Carolina,Charlotte,Soul Gastrolounge,https://s3-media3.fl.yelpcdn.com/bphoto/4a56LMzn8eGeXO0sW9yrnQ/o.jpg,https://www.yelp.com/biz/soul-gastrolounge-charlotte?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1500-B Central Ave,,,Charlotte,28205,US,NC,1500-B Central Ave,"Charlotte, NC 28205",,,944
North Carolina,Charlotte,Good Food on Montford,https://s3-media2.fl.yelpcdn.com/bphoto/71Dnpu49OggQuSZpvCfexQ/o.jpg,https://www.yelp.com/biz/good-food-on-montford-charlotte-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,1701 Montford Dr,,,Charlotte,28209,US,NC,1701 Montford Dr,"Charlotte, NC 28209",,,677
North Carolina,Charlotte,300 East,https://s3-media4.fl.yelpcdn.com/bphoto/uoxVLM5qaXFk6EfDqX-5GQ/o.jpg,https://www.yelp.com/biz/300-east-charlotte?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,300 East Blvd,,,Charlotte,28203,US,NC,300 East Blvd,"Charlotte, NC 28203",,,654
North Carolina,Charlotte,5Church,https://s3-media4.fl.yelpcdn.com/bphoto/ZQ3IL-hsQ4Kg-eNpkdEZiw/o.jpg,https://www.yelp.com/biz/5church-charlotte-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,127 N Tryon St,Ste 8,,Charlotte,28202,US,NC,127 N Tryon St,Ste 8,"Charlotte, NC 28202",,645
North Carolina,Charlotte,Haberdish,https://s3-media4.fl.yelpcdn.com/bphoto/SeS4dgz09bYCfd13dI8T5w/o.jpg,https://www.yelp.com/biz/haberdish-charlotte?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,3106 N Davidson St,null,,Charlotte,28205,US,NC,3106 N Davidson St,"Charlotte, NC 28205",,,636
Indiana,Indianapolis,BRU Burger Bar - Indianapolis,https://s3-media4.fl.yelpcdn.com/bphoto/QdbiUoQFyUFFTHCA1y0wBg/o.jpg,https://www.yelp.com/biz/bru-burger-bar-indianapolis-indianapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,410 Massachusetts Ave,,,Indianapolis,46204,US,IN,410 Massachusetts Ave,"Indianapolis, IN 46204",,,1285
Indiana,Indianapolis,Bakersfield,https://s3-media3.fl.yelpcdn.com/bphoto/SFMs_4K0lTnafgDXkBZroQ/o.jpg,https://www.yelp.com/biz/bakersfield-indianapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,334 Massachusetts Ave,,,Indianapolis,46204,US,IN,334 Massachusetts Ave,"Indianapolis, IN 46204",,,1179
Indiana,Indianapolis,Ale Emporium,https://s3-media4.fl.yelpcdn.com/bphoto/KEuJMpqVyBYRxkXt5UhdQw/o.jpg,https://www.yelp.com/biz/ale-emporium-indianapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,8617 Allisonville Rd,,,Indianapolis,46250,US,IN,8617 Allisonville Rd,"Indianapolis, IN 46250",,,596
Indiana,Indianapolis,Yard House,https://s3-media2.fl.yelpcdn.com/bphoto/62YPyEdC3CHXeGPVahVg_A/o.jpg,https://www.yelp.com/biz/yard-house-indianapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,15 W Maryland St,null,null,Indianapolis,46204,US,IN,15 W Maryland St,"Indianapolis, IN 46204",,,596
Indiana,Indianapolis,Topgolf,https://s3-media2.fl.yelpcdn.com/bphoto/msFPPedw-G1nGZCNWrrpyQ/o.jpg,https://www.yelp.com/biz/topgolf-tampa-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,10690 Palm River Rd,,,Tampa,33619,US,FL,10690 Palm River Rd,"Tampa, FL 33619",,,567
Washington,Seattle,The Pink Door,https://s3-media1.fl.yelpcdn.com/bphoto/c_vzRF4h3ywnyeM116QFuA/o.jpg,https://www.yelp.com/biz/the-pink-door-seattle-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,1919 Post Alley,,,Seattle,98101,US,WA,1919 Post Alley,"Seattle, WA 98101",,,4042
Washington,Seattle,Toulouse Petit Kitchen & Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/UmEDw1vIvHMNagxlZspJ9A/o.jpg,https://www.yelp.com/biz/toulouse-petit-kitchen-and-lounge-seattle?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,601 Queen Anne Ave N,,,Seattle,98109,US,WA,601 Queen Anne Ave N,"Seattle, WA 98109",,,3627
Washington,Seattle,Local 360,https://s3-media4.fl.yelpcdn.com/bphoto/gJ1jxdhVk9XtO0DRWlht0Q/o.jpg,https://www.yelp.com/biz/local-360-seattle-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2234 1st Ave,,,Seattle,98121,US,WA,2234 1st Ave,"Seattle, WA 98121",,,2894
Washington,Seattle,Purple Café and Wine Bar,https://s3-media1.fl.yelpcdn.com/bphoto/sJYGdSEjcvMDPlRaHOEHYA/o.jpg,https://www.yelp.com/biz/purple-caf%C3%A9-and-wine-bar-seattle-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1225 4th Ave,null,,Seattle,98101,US,WA,1225 4th Ave,"Seattle, WA 98101",,,2171
Washington,Seattle,The 5 Point Café,https://s3-media1.fl.yelpcdn.com/bphoto/W4aj0S8rjGfSbQYPAuQv7w/o.jpg,https://www.yelp.com/biz/the-5-point-caf%C3%A9-seattle-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,415 Cedar St,,,Seattle,98121,US,WA,415 Cedar St,"Seattle, WA 98121",,,1701
Colorado,Denver,Linger,https://s3-media2.fl.yelpcdn.com/bphoto/_5mQyB29yVKHu-uNp8P2Qw/o.jpg,https://www.yelp.com/biz/linger-denver-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2030 W 30th Ave,,,Denver,80211,US,CO,2030 W 30th Ave,"Denver, CO 80211",,,2882
Colorado,Denver,Steuben's Uptown,https://s3-media2.fl.yelpcdn.com/bphoto/iPEj2KIB41JR844HgsWXyQ/o.jpg,https://www.yelp.com/biz/steubens-uptown-denver?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,523 E 17th Ave,null,,Denver,80203,US,CO,523 E 17th Ave,"Denver, CO 80203",,,2447
Colorado,Denver,Cherry Cricket,https://s3-media4.fl.yelpcdn.com/bphoto/Exy1ooWg6fK49nLeRlJimw/o.jpg,https://www.yelp.com/biz/cherry-cricket-denver-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2641 E 2nd Ave,,,Denver,80206,US,CO,2641 E 2nd Ave,"Denver, CO 80206",,,2258
Colorado,Denver,Euclid Hall Bar & Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/kfAQA5lzsWvQFnz7IkItuQ/o.jpg,https://www.yelp.com/biz/euclid-hall-bar-and-kitchen-denver?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1317 14th St,,,Denver,80202,US,CO,1317 14th St,"Denver, CO 80202",,,1990
Colorado,Denver,Rioja,https://s3-media1.fl.yelpcdn.com/bphoto/10nJgzsK4Fb_EeoiCGV7nQ/o.jpg,https://www.yelp.com/biz/rioja-denver?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,1431 Larimer St,,,Denver,80202,US,CO,1431 Larimer St,"Denver, CO 80202",,,1984
District of Columbia,Washington DC,Old Ebbitt Grill,https://s3-media3.fl.yelpcdn.com/bphoto/_3geLjiSmV_ccdnci4e9kQ/o.jpg,https://www.yelp.com/biz/old-ebbitt-grill-washington?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,675 15th St NW,,,"Washington, DC",20005,US,DC,675 15th St NW,"Washington, DC 20005",,,7232
District of Columbia,Washington DC,Blue Duck Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/MvSf86NWuc92t7FSXL6vjA/o.jpg,https://www.yelp.com/biz/blue-duck-tavern-washington?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1201 24th St NW,,,"Washington, DC",20037,US,DC,1201 24th St NW,"Washington, DC 20037",,,2168
District of Columbia,Washington DC,Filomena Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/wmLNYaL2CRQ8L9unXuUIgw/o.jpg,https://www.yelp.com/biz/filomena-ristorante-washington?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1063 Wisconsin Ave NW,,,"Washington, DC",20007,US,DC,1063 Wisconsin Ave NW,"Washington, DC 20007",,,2155
District of Columbia,Washington DC,Founding Farmers - Tysons,https://s3-media1.fl.yelpcdn.com/bphoto/ke4UFq78qRyj5vJi9NnBOA/o.jpg,https://www.yelp.com/biz/founding-farmers-tysons-tysons-6?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1800 Tysons Blvd,,,Tysons,22102,US,VA,1800 Tysons Blvd,"Tysons, VA 22102",,,2122
District of Columbia,Washington DC,MoCo's Founding Farmers,https://s3-media3.fl.yelpcdn.com/bphoto/qD4kjuy1M0I-01Ijq_XuMw/o.jpg,https://www.yelp.com/biz/mocos-founding-farmers-potomac?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,12505 Park Potomac Ave,,,Potomac,20854,US,MD,12505 Park Potomac Ave,"Potomac, MD 20854",,,1916
Texas,El Paso,The Hoppy Monk - El Paso,https://s3-media1.fl.yelpcdn.com/bphoto/E2mfIuh8dRqEdbVFCGNy2g/o.jpg,https://www.yelp.com/biz/the-hoppy-monk-el-paso-el-paso?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,4141 N Mesa St,,,El Paso,79902,US,TX,4141 N Mesa St,"El Paso, TX 79902",,,472
Texas,El Paso,Kiki's Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/9qhzM5v9kiwQxl3YQzbTmA/o.jpg,https://www.yelp.com/biz/kikis-restaurant-and-bar-el-paso?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2719 N Piedras St,,,El Paso,79930,US,TX,2719 N Piedras St,"El Paso, TX 79930",,,340
Texas,El Paso,Angry Owl Southwest Grill & Cantina,https://s3-media2.fl.yelpcdn.com/bphoto/qkiaK36lsquTMP02L2uFJQ/o.jpg,https://www.yelp.com/biz/angry-owl-southwest-grill-and-cantina-el-paso-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,4799 N Mesa St,,,El Paso,79912,US,TX,4799 N Mesa St,"El Paso, TX 79912",,,201
Texas,El Paso,Steve O's,https://s3-media3.fl.yelpcdn.com/bphoto/bCURvSqNjvto5WUPc4mAzg/o.jpg,https://www.yelp.com/biz/steve-os-el-paso?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1491 Lee Trevino Dr,Ste B,,El Paso,79936,US,TX,1491 Lee Trevino Dr,Ste B,"El Paso, TX 79936",,191
Texas,El Paso,Mesa Street Grill,https://s3-media2.fl.yelpcdn.com/bphoto/0GEXaZnfeNfY5bHRNn5T8w/o.jpg,https://www.yelp.com/biz/mesa-street-grill-el-paso?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,3800 N Mesa St,Ste D1,,El Paso,79902,US,TX,3800 N Mesa St,Ste D1,"El Paso, TX 79902",,178
Massachusetts,Boston,Neptune Oyster,https://s3-media3.fl.yelpcdn.com/bphoto/I-rmXr22DWBTHIEOXU6VLw/o.jpg,https://www.yelp.com/biz/neptune-oyster-boston?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,63 Salem St,,,Boston,2113,US,MA,63 Salem St,"Boston, MA 02113",,,4502
Massachusetts,Boston,Giacomo's Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/AfzWBQYFuCvP1gHZ5aUccw/o.jpg,https://www.yelp.com/biz/giacomos-ristorante-boston?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,355 Hanover St,,,Boston,2113,US,MA,355 Hanover St,"Boston, MA 02113",,,3138
Massachusetts,Boston,Island Creek Oyster Bar,https://s3-media3.fl.yelpcdn.com/bphoto/ofL6ANduAIJkZ9emnSsicA/o.jpg,https://www.yelp.com/biz/island-creek-oyster-bar-boston?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,500 Commonwealth Ave,,,Boston,2215,US,MA,500 Commonwealth Ave,"Boston, MA 02215",,,2523
Massachusetts,Boston,Union Oyster House,https://s3-media1.fl.yelpcdn.com/bphoto/SXcIyk55PCRzvP3SjC9NQw/o.jpg,https://www.yelp.com/biz/union-oyster-house-boston?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,41 Union St,,,Boston,2108,US,MA,41 Union St,"Boston, MA 02108",,,2423
Massachusetts,Boston,Atlantic Fish,https://s3-media1.fl.yelpcdn.com/bphoto/_e7sr3QD8aY5NkkNrkIy8A/o.jpg,https://www.yelp.com/biz/atlantic-fish-boston-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,761 Boylston St,,,Boston,2116,US,MA,761 Boylston St,"Boston, MA 02116",,,2300
